,기준연도,학교종류,설립구분,지역,상태,학교,입학금,수업료,등록금,인문사회,자연과학,예체능,공학,의학,온라인,사립구분
403,2020,대학교,사립,대전,기존,우송대학교,260000.0,7160461.4,7160461.4,7029469.3,7241301.8,7421015.4,7212302.6,,off,사립
404,2020,대학교,특별법법인,울산,기존,울산과학기술원,,6167244.4,6167244.4,5300000.0,6288000.0,,6288000.0,,off,국공립
405,2020,대학교,사립,울산,기존,울산대학교,273000.0,7297051.0,7297051.0,5750000.0,7483991.4,8404633.3,8126721.3,10918000.0,off,사립
406,2020,대학교,사립,전북,기존,원광대학교,229000.0,7451416.2,7451416.2,6060319.7,7709995.3,7600922.7,8037753.3,9736439.0,off,사립
407,2020,사이버대학(대학),사립,전북,기존,원광디지털대학교,233000.0,2778227.3,2778227.3,2772939.0,2784581.8,2786014.0,,,on,사립
408,2020,대학교,사립,경북,기존,위덕대학교,274000.0,7323679.3,7323679.3,6421017.0,7988000.0,8428000.0,7988000.0,,off,사립
409,2020,대학교,사립,충북,기존,유원대학교,299200.0,7301552.4,7301552.4,6300000.0,7880000.0,7880000.0,7880000.0,,off,사립
410,2020,대학교,사립,대전,기존,을지대학교,408000.0,9077610.8,9077610.8,,8686149.6,,,10320500.0,off,사립
411,2020,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,408000.0,8388399.1,8388399.1,7724333.3,8480346.0,8666563.4,8733882.4,,off,사립
412,2020,대학교,사립,서울,기존,이화여자대학교,491400.0,8691551.1,8691551.1,7567674.0,9215987.9,9923103.3,9444553.5,12896000.0,off,사립
413,2020,대학교,사립,경남,기존,인제대학교,228000.0,7211184.7,7211184.7,5648652.0,7492201.2,7571640.0,7773494.9,9958000.0,off,사립
414,2020,대학교,사립,인천,기존,인천가톨릭대학교,,5363000.0,5363000.0,5363000.0,,,,,off,사립
415,2020,대학교,사립,인천,기존,인천가톨릭대학교 _제2캠퍼스,356000.0,8302495.0,8302495.0,,8490000.0,8234000.0,,,off,사립
416,2020,대학교,국립대법인,인천,기존,인천대학교,,4635946.8,4635946.8,4092000.0,4543158.8,4863836.2,5148000.0,,off,국공립
417,2020,대학교,사립,인천,기존,인하대학교,515000.0,7692173.4,7692173.4,6669137.1,7967217.2,8239731.2,8396866.8,10550000.0,off,사립
418,2020,대학교,사립,서울,기존,장로회신학대학교,444000.0,6615166.7,6615166.7,5750500.0,,8344500.0,,,off,사립
419,2020,대학교,국립,광주,기존,전남대학교,,4167056.5,4167056.5,3419577.4,4310533.2,4525349.1,4440000.0,6038571.4,off,국공립
420,2020,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,,4066369.3,4066369.3,3438000.0,4100000.0,,4391100.1,,off,국공립
421,2020,대학교,국립,전북,기존,전북대학교,,4380786.5,4380786.5,3322000.0,4411354.8,4674980.0,4596000.0,8637500.0,off,국공립
422,2020,교육대학,국립,전북,기존,전주교육대학교,,3272000.0,3272000.0,3272000.0,3272000.0,3272000.0,,,off,국공립
423,2020,대학교,사립,전북,기존,전주대학교,228000.0,6972454.4,6972454.4,6208978.9,7259354.8,7531493.8,7890000.0,,off,사립
425,2020,대학교,사립,제주,기존,제주국제대학교,216000.0,5975404.5,5975404.5,5675333.3,6209100.0,6199991.0,6166951.0,,off,사립
426,2020,대학교,국립,제주,기존,제주대학교,,3832869.0,3832869.0,3230372.0,4172270.1,4244571.9,4347514.3,5602000.0,off,국공립
427,2020,대학교,사립,광주,기존,조선대학교,253600.0,7036550.4,7036550.4,5791901.3,7571737.3,7262129.3,7678000.0,10680000.0,off,사립
428,2020,대학교,사립,충남,기존,중부대학교,240000.0,7188995.4,7188995.4,6615431.8,7270628.4,7778191.1,7584879.5,,off,사립
429,2020,대학교,사립,서울,기존,중앙대학교,510000.0,7888959.2,7888959.2,6812000.0,8480914.6,8891162.8,9036000.0,10992000.0,off,사립
430,2020,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,510000.0,8672024.2,8672024.2,,7938000.0,8965201.5,9036000.0,,off,사립
431,2020,대학교,사립,경기,기존,중앙승가대학교,84000.0,1760000.0,1760000.0,1760000.0,,,,,off,사립
432,2020,대학교,사립,충북,기존,중원대학교,307000.0,7335809.5,7335809.5,6244235.7,7737196.8,7398000.0,7781471.4,,off,사립
433,2020,교육대학,국립,경남,기존,진주교육대학교,,3445600.0,3445600.0,3445148.9,3446585.9,3445034.0,,,off,국공립
434,2020,대학교,사립,경기,기존,차의과학대학교,404000.0,7138781.7,7138781.7,6934000.0,7308520.5,,,,off,사립
435,2020,대학교,사립,경남,기존,창신대학교,240000.0,6336730.0,6336730.0,5541363.6,6656000.0,6911169.8,7429859.2,,off,사립
436,2020,대학교,국립,경남,기존,창원대학교,,3893790.6,3893790.6,3389129.1,4040871.0,4314600.0,4382967.9,,off,국공립
437,2020,산업대학,사립,충남,기존,청운대학교,308000.0,7291448.1,7291448.1,6882305.9,7588000.0,7834561.7,7588000.0,,off,사립
438,2020,교육대학,국립,충북,기존,청주교육대학교,,3230000.0,3230000.0,3230000.0,,,,,off,국공립
439,2020,대학교,사립,충북,기존,청주대학교,416000.0,7620520.3,7620520.3,6837506.3,7862776.5,8219949.8,8307369.7,,off,사립
440,2020,대학교,사립,전남,기존,초당대학교,160000.0,6544322.0,6544322.0,5618534.8,6664000.0,6664000.0,7540235.3,,off,사립
441,2020,대학교,사립,서울,기존,총신대학교,459125.7,6920336.6,6920336.6,6553411.6,,8733378.2,,,off,사립
442,2020,대학교,사립,서울,기존,추계예술대학교,416000.0,8676973.6,8676973.6,6844755.9,,9229029.7,,,off,사립
443,2020,교육대학,국립,강원,기존,춘천교육대학교,,3185000.0,3185000.0,3185056.2,3184895.6,3185047.0,,,off,국공립
444,2020,대학교,국립,대전,기존,충남대학교,,4360136.9,4360136.9,3371922.6,4281310.1,4589432.7,4844000.0,8308317.1,off,국공립
445,2020,대학교,국립,충북,기존,충북대학교,,4273416.5,4273416.5,3512136.9,4348550.6,4448214.3,4609538.2,7477557.9,off,국공립
446,2020,대학교,사립,경기,기존,칼빈대학교,330000.0,7220326.1,7220326.1,7021025.6,,8330714.3,,,off,사립
447,2020,대학교,사립,서울,기존,케이씨대학교,272000.0,7045146.4,7045146.4,6206334.2,8800000.0,8053200.0,,,off,사립
448,2020,대학교,사립,경기,기존,평택대학교,436800.0,7517380.1,7517380.1,6700000.0,7840000.0,8712000.0,8200000.0,,off,사립
449,2020,대학교,사립,경북,기존,포항공과대학교,269000.0,5580000.0,5580000.0,,5580000.0,,5580000.0,,off,사립
450,2020,대학교,국립,경기,기존,한경대학교,,4057247.8,4057247.8,3604640.0,3967440.0,4257757.0,4217814.3,,off,국공립
451,2020,대학교,특별법법인,대전,기존,한국과학기술원,,6866000.0,6866000.0,6866000.0,6866000.0,,6866000.0,,off,국공립
452,2020,대학교,국립,충북,기존,한국교원대학교,,3182780.2,3182780.2,2874000.0,3473076.9,3799627.1,3600000.0,,off,국공립
453,2020,대학교,국립,충북,기존,한국교통대학교,,4105784.1,4105784.1,3719647.8,4135534.2,4435227.3,4237546.9,,off,국공립
454,2020,대학교,사립,경남,기존,한국국제대학교,212000.0,6357217.7,6357217.7,5552980.5,6813156.9,6401333.3,7081637.8,,off,사립
455,2020,대학교,사립,충남,기존,한국기술교육대학교,,4529842.1,4529842.1,3303000.0,,,4727500.0,,off,사립
456,2020,방송통신대학,국립,서울,기존,한국방송통신대학교,,756111.7,756111.7,731424.1,731600.0,,2184714.3,,on,국공립
457,2020,대학교,사립,경기,기존,한국산업기술대학교,300000.0,8996231.9,8996231.9,7900000.0,,9120000.0,9120000.0,,off,사립
458,2020,대학교,사립,서울,기존,한국성서대학교,180000.0,7081716.2,7081716.2,6720000.0,7940000.0,,7500000.0,,off,사립
459,2020,사이버대학(대학),사립,서울,기존,한국열린사이버대학교,195000.0,2144470.6,2144470.6,2148789.5,2108000.0,,,,on,사립
461,2020,대학교,사립,서울,기존,한국외국어대학교,518000.0,7129970.1,7129970.1,6946159.8,7711000.0,,8437000.0,,off,사립
462,2020,대학교,특별법국립,충남,기존,한국전통문화대학교,,3268785.7,3268785.7,2794833.3,3631000.0,3419000.0,3499500.0,,off,국공립
463,2020,대학교,국립,서울,기존,한국체육대학교,,3865856.2,3865856.2,,,3865856.2,,,off,국공립
464,2020,대학교,사립,대전,기존,한국침례신학대학교,306000.0,5998828.5,5998828.5,5648583.9,,7588400.0,,,off,사립
465,2020,대학교,사립,경기,기존,한국항공대학교,478000.0,8467907.8,8467907.8,6818546.4,8341608.5,,8841553.0,,off,사립
466,2020,대학교,국립,부산,기존,한국해양대학교,,3728945.8,3728945.8,3284000.0,3994000.0,3994000.0,3822274.1,,off,국공립
467,2020,대학교,사립,대전,기존,한남대학교,287400.0,7183286.7,7183286.7,6482095.1,7392853.0,8143032.8,8208056.8,,off,사립
468,2020,대학교,사립,경북,기존,한동대학교,468000.0,7119000.0,7119000.0,6615800.0,7748000.0,,7748000.0,,off,사립
469,2020,대학교,사립,강원,기존,한라대학교,280000.0,6949528.1,6949528.1,5860000.0,,7698000.0,7698000.0,,off,사립
470,2020,대학교,사립,전남,기존,한려대학교,195800.0,6585418.3,6585418.3,5293000.0,6948571.1,6300000.0,6300000.0,,off,사립
471,2020,대학교,사립,강원,기존,한림대학교,477880.0,7456347.6,7456347.6,6632598.7,8017551.3,8062000.0,8367703.0,10294000.0,off,사립
472,2020,대학교,국립,대전,기존,한밭대학교,,4449657.8,4449657.8,3820661.8,,4555101.0,4643943.6,,off,국공립
473,2020,대학교,사립,충남,기존,한서대학교,196000.0,7947080.0,7947080.0,7386600.8,7884865.2,8009507.6,8436745.6,,off,사립
474,2020,대학교,사립,서울,기존,한성대학교,426000.0,7734179.0,7734179.0,6945450.1,,8703235.3,8530000.0,,off,사립
475,2020,대학교,사립,경기,기존,한세대학교,489000.0,8097872.4,8097872.4,7123464.3,8228000.0,9486051.4,8830000.0,,off,사립
476,2020,대학교,사립,경기,기존,한신대학교,479000.0,7185640.2,7185640.2,6826693.7,7802000.0,7802000.0,8183171.8,,off,사립
477,2020,대학교,사립,서울,기존,한양대학교,506000.0,8482856.2,8482856.2,7073491.0,8499924.2,9295445.1,9267059.4,10822000.0,off,사립
478,2020,대학교,사립,경기,기존,한양대학교(ERICA) _분교,506000.0,8458781.8,8458781.8,7026000.0,8811360.0,9075810.2,9130122.4,,off,사립
479,2020,사이버대학(대학),사립,서울,기존,한양사이버대학교,233000.0,2783224.0,2783224.0,2795530.9,,2730389.6,2755787.4,,on,사립
480,2020,대학교,사립,전북,기존,한일장신대학교,208000.0,6299051.9,6299051.9,5733057.2,7000000.0,7124561.4,,,off,사립
481,2020,대학교,사립,경기,기존,협성대학교,320000.0,7360328.7,7360328.7,6586000.0,8448305.7,8568000.0,8568000.0,,off,사립
482,2020,대학교,사립,광주,기존,호남대학교,208000.0,6547100.5,6547100.5,5946612.0,6744000.0,6812351.9,6876000.0,,off,사립
483,2020,대학교,사립,광주,기존,호남신학대학교,198400.0,6658862.3,6658862.3,5767277.9,,7936800.0,,,off,사립
484,2020,대학교,사립,충남,기존,호서대학교,300000.0,7725758.5,7725758.5,6837226.0,7724750.7,8228648.4,8278000.0,,off,사립
485,2020,산업대학,사립,전북,기존,호원대학교,188000.0,6929093.7,6929093.7,5896173.3,7177546.1,7490478.5,7003316.5,,off,사립
486,2020,대학교,사립,서울,기존,홍익대학교,517800.0,8296617.9,8296617.9,6848000.0,6848000.0,9028388.7,8798637.5,,off,사립
487,2020,대학교,사립,세종,기존,홍익대학교 _제2캠퍼스,517800.0,8432254.6,8432254.6,6848000.0,,8984000.0,8799965.9,,off,사립
488,2020,사이버대학(대학),사립,부산,기존,화신사이버대학교,233000.0,2444832.2,2444832.2,2444832.2,,,,,on,사립
489,2021,대학교,사립,경남,기존,가야대학교(김해),120000.0,6758560.2,6758560.2,5849683.7,7206556.7,,,,off,사립
490,2021,대학교,사립,경기,기존,가천대학교,318000.0,8249738.7,8249738.7,7098467.3,8283509.9,9177055.6,9076000.0,9890000.0,off,사립
491,2021,대학교,사립,강원,기존,가톨릭관동대학교,154000.0,7165673.8,7165673.8,6157422.8,7459344.9,8218086.6,8135562.7,9850000.0,off,사립
492,2021,대학교,사립,충북,기존,가톨릭꽃동네대학교,,7152463.0,7152463.0,6618000.0,7796000.0,,,,off,사립
493,2021,대학교,사립,경기,기존,가톨릭대학교,316600.0,6964630.1,6964630.1,6122000.0,7454336.6,8562000.0,8284000.0,,off,사립
494,2021,대학교,사립,서울,기존,가톨릭대학교 _제2캠퍼스,316600.0,9262984.1,9262984.1,,8446189.7,,,10374000.0,off,사립
495,2021,대학교,사립,서울,기존,가톨릭대학교 _제3캠퍼스,316600.0,6122000.0,6122000.0,6122000.0,,,,,off,사립
496,2021,대학교,사립,서울,기존,감리교신학대학교,165400.0,6267300.0,6267300.0,6267300.0,,,,,off,사립
497,2021,대학교,사립,경기,기존,강남대학교,321000.0,7450968.5,7450968.5,6806000.0,,8788649.0,8638000.0,,off,사립
498,2021,대학교,국립,강원,기존,강릉원주대학교,,4253234.2,4253234.2,3488000.0,4301374.9,5089373.1,4616000.0,7966000.0,off,국공립
499,2021,대학교,국립,강원,기존,강릉원주대학교 _제2캠퍼스,,4290340.0,4290340.0,3488000.0,4298000.0,,4616000.0,,off,국공립
500,2021,대학교,국립,강원,기존,강원대학교,,4058840.5,4058840.5,3425414.3,4281983.0,4576229.5,4429130.2,5756000.0,off,국공립
501,2021,대학교,국립,강원,기존,강원대학교 _제2캠퍼스,,4246520.3,4246520.3,3473751.3,4218744.7,4576018.3,4436000.0,,off,국공립
502,2021,대학교,사립,서울,기존,건국대학교,334000.0,8275197.2,8275197.2,6760310.7,8142586.8,9059580.3,9173365.7,10180000.0,off,사립
503,2021,대학교,사립,충북,기존,건국대학교(글로컬) _분교,334000.0,7985994.5,7985994.5,6737710.0,7958000.0,9007938.6,8982000.0,,off,사립
504,2021,대학교,사립,충남,기존,건양대학교,126000.0,6363413.5,6363413.5,5845398.5,7104421.1,6680000.0,7240000.0,,off,사립
505,2021,대학교,사립,대전,기존,건양대학교 _제2캠퍼스,126000.0,7200354.0,7200354.0,5710000.0,7068427.4,,7240000.0,9540000.0,off,사립
506,2021,사이버대학(대학),사립,대전,기존,건양사이버대학교,166000.0,2437647.1,2437647.1,2437647.1,,,,,on,사립
507,2021,대학교,사립,경기,기존,경기대학교,143000.0,7305505.8,7305505.8,6444222.3,7897293.7,7976174.3,8326000.0,,off,사립
508,2021,대학교,사립,서울,기존,경기대학교 _제2캠퍼스,143000.0,7047294.2,7047294.2,6464000.0,,8326000.0,,,off,사립
509,2021,대학교,국립,경남,폐교,경남과학기술대학교 (폐교),,3785514.0,3785514.0,3443805.2,3735937.9,4102000.0,4013799.1,,off,국공립
510,2021,대학교,사립,경남,기존,경남대학교,112400.0,6500790.0,6500790.0,5674249.3,6531907.8,7467561.0,7500000.0,,off,사립
511,2021,대학교,사립,강원,기존,경동대학교,280800.0,6577644.1,6577644.1,6274816.3,8061500.0,,,,off,사립
512,2021,대학교,사립,강원,기존,경동대학교 _제3캠퍼스,280800.0,8219617.4,8219617.4,6310230.2,8442341.3,,,,off,사립
513,2021,대학교,사립,경기,기존,경동대학교 _제4캠퍼스,280800.0,7461482.0,7461482.0,6548354.7,8012636.4,8376832.9,8172387.5,,off,사립
514,2021,대학교,국립,대구,기존,경북대학교,,4499643.6,4499643.6,3566206.1,4540020.8,4680687.7,4662000.0,8074942.7,off,국공립
515,2021,대학교,국립,경남,학교명 변경,경상국립대학교,,4050073.3,4050073.3,3274349.3,4024000.0,4302376.8,4330000.0,8312888.9,off,국공립
516,2021,대학교,사립,부산,기존,경성대학교,100000.0,6553705.6,6553705.6,5444441.6,7118391.3,7365967.4,7493290.1,,off,사립
517,2021,대학교,사립,경북,기존,경운대학교,140000.0,7671095.9,7671095.9,6060000.0,7810000.0,7991868.1,8110798.7,,off,사립
518,2021,교육대학,국립,인천,기존,경인교육대학교,,3189000.0,3189000.0,3189000.0,,,,,off,국공립
519,2021,대학교,사립,경북,기존,경일대학교,140000.0,7376747.6,7376747.6,5842899.9,7660000.0,7913990.6,7660000.0,,off,사립
520,2021,대학교,사립,경북,기존,경주대학교,148000.0,7004737.5,7004737.5,6028000.0,7576250.0,8073783.8,7284000.0,,off,사립
521,2021,대학교,사립,서울,기존,경희대학교,328320.0,7935660.2,7935660.2,6357374.9,8537171.2,8458662.8,8580000.0,11312026.8,off,사립
522,2021,사이버대학(대학),사립,서울,기존,경희사이버대학교,166000.0,2779780.2,2779780.2,2782469.4,,,2560000.0,,on,사립
523,2021,대학교,사립,대구,기존,계명대학교,140000.0,7182182.9,7182182.9,5984912.1,7882608.7,8554183.4,8204402.9,9850000.0,off,사립
524,2021,대학교,사립,서울,기존,고려대학교,357553.6,8268998.0,8268998.0,7153584.7,8668486.9,8928153.8,9680000.0,12414000.0,off,사립
525,2021,대학교,사립,세종,기존,고려대학교(세종) _분교,356000.0,8373668.5,8373668.5,7120000.0,8822531.0,8402000.0,9680000.0,,off,사립
526,2021,사이버대학(대학),사립,서울,기존,고려사이버대학교,55000.0,2251492.9,2251492.9,2251576.7,,,2251330.0,,on,사립
527,2021,대학교,사립,부산,기존,고신대학교,111715.6,6620415.0,6620415.0,5798603.4,6906359.9,7434173.1,,9410000.0,off,사립
528,2021,교육대학,국립,충남,기존,공주교육대학교,,3424000.0,3424000.0,3424000.0,3424000.0,3424000.0,,,off,국공립
529,2021,대학교,국립,충남,기존,공주대학교,,3823676.7,3823676.7,3198000.0,3856042.2,4180803.2,4230000.0,,off,국공립
530,2021,대학교,사립,광주,기존,광신대학교,83000.0,5977934.4,5977934.4,5621173.9,,7072000.0,,,off,사립
531,2021,대학교,사립,서울,기존,광운대학교,342000.0,7830919.5,7830919.5,6829101.4,7498728.6,7506000.0,8532000.0,,off,사립
533,2021,대학교,특별법법인,광주,기존,광주과학기술원,,2060000.0,2060000.0,,2060000.0,,2060000.0,,off,국공립
534,2021,교육대학,국립,광주,기존,광주교육대학교,,3476500.0,3476500.0,3476397.8,3477496.5,3475331.2,,,off,국공립
535,2021,대학교,사립,광주,기존,광주대학교,96000.0,6563829.7,6563829.7,6084023.9,6823863.3,6998597.7,6966000.0,,off,사립
536,2021,대학교,사립,광주,기존,광주여자대학교,107000.0,6282267.4,6282267.4,5581331.5,6779234.6,6424000.0,,,off,사립
537,2021,대학교,사립,서울,기존,국민대학교,175000.0,7923884.8,7923884.8,6851010.1,7902228.2,8977115.1,8645855.7,,off,사립
538,2021,사이버대학(대학),사립,경기,기존,국제사이버대학교,110000.0,2540833.3,2540833.3,2432203.4,,3033846.2,,,on,사립
539,2021,대학교,국립,전북,기존,군산대학교,,3934275.5,3934275.5,3318000.0,3892483.3,4163509.4,4238000.0,,off,국공립
540,2021,대학교,사립,충북,기존,극동대학교,154000.0,7467548.0,7467548.0,6433395.6,7642463.2,7914738.4,8096017.3,,off,사립
541,2021,사이버대학(대학),사립,충남,기존,글로벌사이버대학교,166000.0,2436179.9,2436179.9,2434644.2,,2432642.6,2471368.4,,on,사립
542,2021,대학교,사립,충남,기존,금강대학교,136200.0,6564000.0,6564000.0,6564000.0,,,,,off,사립
543,2021,대학교,국립,경북,기존,금오공과대학교,,3769117.7,3769117.7,3400400.0,3536400.0,,3792400.0,,off,국공립
544,2021,대학교,사립,경북,기존,김천대학교,288000.0,7042129.0,7042129.0,6532526.6,7165910.7,7272000.0,7272000.0,,off,사립
545,2021,대학교,사립,충남,기존,나사렛대학교,150000.0,7149194.9,7149194.9,6592170.9,8056310.7,7930933.6,,,off,사립
546,2021,대학교,사립,광주,기존,남부대학교,111200.0,6511720.0,6511720.0,5801572.5,6565861.8,7056000.0,7056000.0,,off,사립
547,2021,대학교,사립,충남,기존,남서울대학교,120000.0,7858845.6,7858845.6,7036250.4,8847679.7,8507368.0,8300000.0,,off,사립
548,2021,대학교,사립,경기,기존,단국대학교,326000.0,8019362.6,8019362.6,6898226.8,8368000.0,9081027.0,8897958.1,,off,사립
549,2021,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,326000.0,8189901.0,8189901.0,6776598.4,8695605.4,8445663.2,8828000.0,10322000.0,off,사립
550,2021,대학교,사립,경북,기존,대구가톨릭대학교,144000.0,7227513.7,7227513.7,5881050.7,7854089.2,8547109.6,7951910.4,9610000.0,off,사립
551,2021,대학교,특별법법인,대구,기존,대구경북과학기술원,,5250000.0,5250000.0,,5250000.0,,,,off,국공립
552,2021,교육대학,국립,대구,기존,대구교육대학교,,3604000.0,3604000.0,3604000.0,3604000.0,3604000.0,,,off,국공립
553,2021,대학교,사립,경북,기존,대구대학교,136000.0,6843753.3,6843753.3,5806404.6,7412798.9,8263831.1,8014000.0,,off,사립
554,2021,사이버대학(대학),사립,경북,기존,대구사이버대학교,110800.0,2409473.7,2409473.7,2405558.6,2520000.0,,2520000.0,,on,사립
555,2021,대학교,사립,경북,기존,대구예술대학교,130000.0,8278149.5,8278149.5,,,8278149.5,,,off,사립
556,2021,대학교,사립,경북,기존,대구한의대학교,136000.0,7261202.3,7261202.3,5731887.3,7502339.6,7328747.3,7776000.0,9260000.0,off,사립
557,2021,대학교,사립,경북,기존,대신대학교,110000.0,6360344.8,6360344.8,5910000.0,,7216000.0,,,off,사립
558,2021,대학교,사립,세종,기존,대전가톨릭대학교,100000.0,5760000.0,5760000.0,5760000.0,,,,,off,사립
559,2021,대학교,사립,대전,기존,대전대학교,154000.0,7285934.7,7285934.7,6602887.1,7520779.7,7786421.9,7886449.7,9350000.0,off,사립
560,2021,대학교,사립,대전,기존,대전신학대학교,120000.0,5918260.9,5918260.9,5918260.9,,,,,off,사립
561,2021,대학교,사립,경기,기존,대진대학교,283000.0,7171065.3,7171065.3,6146000.0,7565260.6,8118000.0,8118000.0,,off,사립
562,2021,대학교,사립,서울,기존,덕성여자대학교,337000.0,7072813.4,7072813.4,6100452.9,8223869.2,8457721.0,8082771.7,,off,사립
563,2021,대학교,사립,서울,기존,동국대학교,368000.0,7939150.6,7939150.6,6938000.0,8383663.5,8842857.1,9160000.0,,off,사립
564,2021,대학교,사립,경북,기존,동국대학교(경주) _분교,322400.0,7863796.9,7863796.9,6938000.0,8385647.7,8734688.5,9136000.0,9938777.2,off,사립
565,2021,대학교,사립,서울,기존,동덕여자대학교,154000.0,7419672.3,7419672.3,6026000.0,7716568.7,8725067.6,,,off,사립
566,2021,대학교,사립,부산,기존,동명대학교,110000.0,6967580.7,6967580.7,5721194.8,7372376.9,7407989.8,7738000.0,,off,사립
567,2021,대학교,사립,부산,기존,동서대학교,113000.0,6836701.1,6836701.1,5802430.4,7584000.0,7383851.1,7581515.9,,off,사립
568,2021,대학교,사립,전남,기존,동신대학교,106000.0,6658129.8,6658129.8,5817800.0,6764328.5,6972916.7,7170000.0,8520000.0,off,사립
569,2021,대학교,사립,부산,기존,동아대학교,284760.0,6762049.7,6762049.7,5750675.2,6804326.4,7464062.5,7742141.8,9734000.0,off,사립
570,2021,대학교,사립,경북,기존,동양대학교,140000.0,7120656.8,7120656.8,5909401.4,7462000.0,8047240.9,7586170.6,,off,사립
571,2021,대학교,사립,부산,기존,동의대학교,120000.0,6607210.1,6607210.1,5414243.7,6578938.5,7042262.9,7408000.0,8082000.0,off,사립
572,2021,사이버대학(대학),사립,서울,기존,디지털서울문화예술대학교,168000.0,2719276.1,2719276.1,2730120.9,,2714759.7,2685630.8,,on,사립
573,2021,대학교,사립,경기,기존,루터대학교,138000.0,6300000.0,6300000.0,6300000.0,,,,,off,사립
574,2021,대학교,사립,경기,기존,명지대학교,316000.0,9117673.4,9117673.4,,8240000.0,9442516.6,9175428.2,,off,사립
575,2021,대학교,사립,서울,기존,명지대학교 _제2캠퍼스,316000.0,6950357.9,6950357.9,6766037.8,,,9094000.0,,off,사립
576,2021,대학교,사립,대전,기존,목원대학교,150000.0,7216827.6,7216827.6,6400000.0,7173017.2,7979202.8,8050000.0,,off,사립
577,2021,대학교,사립,전남,기존,목포가톨릭대학교,96000.0,6496825.0,6496825.0,5611333.3,6812000.0,,,,off,사립
578,2021,대학교,국립,전남,기존,목포대학교,,3904432.7,3904432.7,3450122.8,4100680.2,4244000.0,4243552.2,,off,국공립
579,2021,대학교,국립,전남,기존,목포해양대학교,,3409435.6,3409435.6,,,,3409435.6,,off,국공립
580,2021,대학교,사립,대전,기존,배재대학교,140000.0,7167576.2,7167576.2,6445541.6,7292872.2,7986000.0,7986000.0,,off,사립
581,2021,대학교,사립,충남,기존,백석대학교,146000.0,7835305.4,7835305.4,6960000.0,8360000.0,8977037.0,,,off,사립
582,2021,대학교,국립,부산,기존,부경대학교,,4039300.6,4039300.6,3414697.6,4110923.2,4266272.7,4359499.0,,off,국공립
583,2021,대학교,사립,부산,기존,부산가톨릭대학교,106000.0,6800423.6,6800423.6,5926777.6,6972751.5,,7599656.6,,off,사립
584,2021,교육대학,국립,부산,기존,부산교육대학교,,3024000.0,3024000.0,3024000.0,3024000.0,3024000.0,,,off,국공립
585,2021,대학교,국립,부산,기존,부산대학교,,4462529.8,4462529.8,3438558.6,4629561.9,4735441.3,4728000.0,10100000.0,off,국공립
586,2021,사이버대학(대학),사립,부산,기존,부산디지털대학교,112000.0,2421798.6,2421798.6,2421798.6,,,,,on,사립
587,2021,대학교,사립,부산,기존,부산외국어대학교,108000.0,6206616.5,6206616.5,5965723.9,,6810000.0,7762000.0,,off,사립
588,2021,대학교,사립,경남,기존,부산장신대학교,,5760260.5,5760260.5,5760260.5,,,,,off,사립
589,2021,사이버대학(대학),사립,서울,기존,사이버한국외국어대학교,166000.0,2770913.8,2770913.8,2770913.8,,,,,on,사립
590,2021,대학교,사립,서울,기존,삼육대학교,310000.0,7748262.7,7748262.7,6836000.0,7996202.9,8733729.9,8344000.0,,off,사립
591,2021,대학교,사립,서울,기존,상명대학교,332000.0,7696921.1,7696921.1,6756920.9,7970715.3,9149302.1,8660000.0,,off,사립
592,2021,대학교,사립,충남,기존,상명대학교 _제2캠퍼스,318000.0,8099482.8,8099482.8,6652000.0,8064380.3,8550138.4,8424000.0,,off,사립
593,2021,대학교,사립,강원,기존,상지대학교,283000.0,7089187.0,7089187.0,6298630.1,7361187.4,7493241.7,7970778.2,9654000.0,off,사립
594,2021,대학교,사립,서울,기존,서강대학교,345000.0,7944545.7,7944545.7,7214000.0,8436000.0,,9395340.7,,off,사립
595,2021,대학교,사립,서울,기존,서경대학교,293000.0,7928490.1,7928490.1,6620344.8,7700000.0,8671200.5,8360000.0,,off,사립
596,2021,대학교,국립,서울,기존,서울과학기술대학교,,5445457.1,5445457.1,4725715.6,5511340.8,5600526.8,5534204.3,,off,국공립
597,2021,교육대학,국립,서울,기존,서울교육대학교,,3088000.0,3088000.0,3088000.0,,,,,off,국공립
598,2021,대학교,사립,서울,기존,서울기독대학교,102000.0,7244470.6,7244470.6,6532841.5,,8325092.6,,,off,사립
599,2021,대학교,국립대법인,서울,기존,서울대학교,,6011819.2,6011819.2,5015574.0,6110767.3,7392814.0,5996000.0,9896342.9,off,국공립
600,2021,사이버대학(대학),사립,서울,기존,서울디지털대학교,166000.0,2146722.6,2146722.6,2147939.8,2268000.0,2138257.3,2146514.5,,on,사립
601,2021,사이버대학(대학),사립,서울,기존,서울사이버대학교,166000.0,2712023.7,2712023.7,2712023.7,,,,,on,사립
602,2021,대학교,공립,서울,기존,서울시립대학교,,2393269.0,2393269.0,2044000.0,2411130.2,2919128.8,2701000.0,,off,국공립
603,2021,대학교,사립,경기,기존,서울신학대학교,287000.0,6864812.0,6864812.0,6504821.5,,8259150.7,8400000.0,,off,사립
604,2021,대학교,사립,서울,기존,서울여자대학교,317000.0,7524060.5,7524060.5,6792500.0,8147763.0,9237600.0,,,off,사립
