,기준연도,학교종류,지역,학교,온라인,구분,입학금,수업료,등록금,인문사회,자연과학,예체능,공학,의학
207,2019,대학교,경기,한경대학교,off,국립,0.0,4062500.0,4062500.0,3605000.0,3968000.0,4244200.0,4232700.0,0.0
208,2019,대학교,대전,한국과학기술원,off,국립,0.0,6866000.0,6866000.0,6866000.0,6866000.0,0.0,6866000.0,0.0
209,2019,대학교,충북,한국교원대학교,off,국립,0.0,3182800.0,3182800.0,2874000.0,3473100.0,3799600.0,3600000.0,0.0
210,2019,대학교,충북,한국교통대학교,off,국립,0.0,4105899.9999999995,4105899.9999999995,3719100.0,4136700.0,4437000.0,4237700.0,0.0
211,2019,대학교,경남,한국국제대학교,off,사립,318000.0,6385200.0,6385200.0,5549500.0,6772800.0,6809600.0,7082500.0,0.0
212,2019,대학교,충남,한국기술교육대학교,off,사립,0.0,4526200.0,4526200.0,3303000.0,0.0,0.0,4727500.0,0.0
213,2019,방송통신대학,서울,한국방송통신대학교,on,국립,0.0,755600.0,755600.0,732400.0,732000.0,0.0,2183300.0,0.0
214,2019,대학교,경기,한국산업기술대학교,off,사립,450000.0,8995300.0,8995300.0,7900000.0,0.0,9120000.0,9120000.0,0.0
215,2019,대학교,서울,한국성서대학교,off,사립,270000.0,7075100.0,7075100.0,6720000.0,7940000.0,0.0,7500000.0,0.0
218,2019,대학교,서울,한국외국어대학교,off,사립,678000.0,7130000.0,7130000.0,6946200.0,7711000.0,0.0,8437000.0,0.0
219,2019,대학교,충남,한국전통문화대학교,off,국립,0.0,3268400.0,3268400.0,2784300.0,3631000.0,3419000.0,3486200.0,0.0
220,2019,대학교,서울,한국체육대학교,off,국립,0.0,3872200.0,3872200.0,0.0,0.0,3872200.0,0.0,0.0
221,2019,대학교,대전,한국침례신학대학교,off,사립,459000.0,6000700.0,6000700.0,5651000.0,0.0,7588300.0,0.0,0.0
222,2019,대학교,경기,한국항공대학교,off,사립,626000.0,8468000.0,8468000.0,6817200.0,8341900.0,0.0,8838100.0,0.0
223,2019,대학교,부산,한국해양대학교,off,국립,0.0,3738200.0,3738200.0,3284000.0,4132300.0,3994000.0,3823000.0,0.0
224,2019,대학교,대전,한남대학교,off,사립,431000.0,7189400.0,7189400.0,6482300.0,7392000.0,8144800.0,8258500.0,0.0
225,2019,대학교,경북,한동대학교,off,사립,612000.0,7131400.0,7131400.0,6622700.0,7748000.0,0.0,7748000.0,0.0
226,2019,대학교,강원,한라대학교,off,사립,420000.0,6942400.0,6942400.0,5860000.0,0.0,7698000.0,7698000.0,0.0
227,2019,대학교,전남,한려대학교,off,사립,294000.0,6530400.0,6530400.0,5293000.0,6857800.0,6300000.0,6300000.0,0.0
228,2019,대학교,강원,한림대학교,off,사립,625000.0,7458600.0,7458600.0,6629500.0,8010200.0,8062000.0,8366900.0,10294000.0
229,2019,대학교,대전,한밭대학교,off,국립,0.0,4450200.0,4450200.0,3821000.0,0.0,4546800.0,4646200.0,0.0
230,2019,대학교,충남,한서대학교,off,사립,294000.0,7947100.0,7947100.0,7341200.0,7885200.0,8046700.0,8455200.0,0.0
231,2019,대학교,서울,한성대학교,off,사립,558000.0,7694500.0,7694500.0,6819200.0,0.0,8723300.0,8530000.0,0.0
232,2019,대학교,경기,한세대학교,off,사립,641000.0,8088100.0,8088100.0,7122600.0,8228000.0,9485900.0,8830000.0,0.0
233,2019,대학교,경기,한신대학교,off,사립,628000.0,7185500.0,7185500.0,6828500.0,7802000.0,7802000.0,8183200.0,0.0
234,2019,대학교,서울,한양대학교,off,사립,663000.0,8477700.0,8477700.0,7074600.0,8497700.0,9300800.0,9260000.0,10822000.0
235,2019,대학교,경기,한양대학교(ERICA) _분교,off,사립,663000.0,8428300.0,8428300.0,7026000.0,8713000.0,9078000.0,9155800.0,0.0
236,2019,사이버대학(대학),서울,한양사이버대학교,on,사립,300000.0,2782100.0,2782100.0,2771900.0,0.0,2778400.0,2811200.0,0.0
237,2019,대학교,전북,한일장신대학교,off,사립,312000.0,6256000.0,6256000.0,5730600.0,7000000.0,7212600.0,0.0,0.0
238,2019,대학교,경기,협성대학교,off,사립,480000.0,7339100.0,7339100.0,6586000.0,8433200.0,8568000.0,8568000.0,0.0
239,2019,대학교,광주,호남대학교,off,사립,312000.0,6526900.0,6526900.0,5938400.0,6744000.0,6826100.0,6876000.0,0.0
240,2019,대학교,광주,호남신학대학교,off,사립,297000.0,6591000.0,6591000.0,5760300.0,0.0,7945300.0,0.0,0.0
241,2019,대학교,충남,호서대학교,off,사립,450000.0,7716800.0,7716800.0,6814100.0,7710300.0,8251600.0,8278000.0,0.0
242,2019,산업대학,전북,호원대학교,off,사립,282000.0,6929100.0,6929100.0,5922500.0,7215700.0,7521000.0,7042900.0,0.0
243,2019,대학교,서울,홍익대학교,off,사립,677000.0,8271000.0,8271000.0,6848000.0,6848000.0,8984000.0,8793900.0,0.0
244,2019,대학교,세종,홍익대학교 _제2캠퍼스,off,사립,677000.0,8415900.0,8415900.0,6848000.0,0.0,8984000.0,8796600.0,0.0
245,2019,사이버대학(대학),부산,화신사이버대학교,on,사립,300000.0,2447600.0,2447600.0,2447600.0,0.0,0.0,0.0,0.0
1,2020,대학교,경남,가야대학교(김해),off,사립,240000.0,6740785.5,6740785.5,5905715.6,7201165.1,0.0,0.0,0.0
2,2020,대학교,경기,가천대학교,off,사립,459000.0,8241328.6,8241328.6,7101494.1,8283820.9,9175040.5,9076000.0,9890000.0
3,2020,대학교,강원,가톨릭관동대학교,off,사립,308000.0,7178977.6,7178977.6,6157496.2,7484054.2,8214671.3,8135651.2,9850000.0
4,2020,대학교,충북,가톨릭꽃동네대학교,off,사립,150000.0,7089745.4,7089745.4,6618000.0,7796000.0,0.0,0.0,0.0
5,2020,대학교,경기,가톨릭대학교,off,사립,457400.0,6936639.9,6936639.9,6122000.0,7457724.1,8562000.0,8284000.0,0.0
6,2020,대학교,서울,가톨릭대학교 _제2캠퍼스,off,사립,457400.0,9262984.1,9262984.1,0.0,8446189.7,0.0,0.0,10374000.0
7,2020,대학교,서울,가톨릭대학교 _제3캠퍼스,off,사립,457400.0,6122000.0,6122000.0,6122000.0,0.0,0.0,0.0,0.0
8,2020,대학교,서울,감리교신학대학교,off,사립,165400.0,6193000.0,6193000.0,6193000.0,0.0,0.0,0.0,0.0
9,2020,대학교,경기,강남대학교,off,사립,464000.0,7444701.0,7444701.0,6806000.0,0.0,8789206.6,8638000.0,0.0
10,2020,대학교,강원,강릉원주대학교,off,국립,0.0,4255015.8,4255015.8,3488000.0,4301423.4,5092745.4,4616000.0,7966000.0
11,2020,대학교,강원,강릉원주대학교 _제2캠퍼스,off,국립,0.0,4290417.2,4290417.2,3488000.0,4298000.0,0.0,4616000.0,0.0
12,2020,대학교,강원,강원대학교,off,국립,0.0,4048529.9,4048529.9,3424903.4,4253563.1,4576903.2,4436000.0,5756000.0
13,2020,대학교,강원,강원대학교 _제2캠퍼스,off,국립,0.0,4244633.6,4244633.6,3444787.3,4210056.7,4575053.6,4436000.0,0.0
14,2020,대학교,서울,건국대학교,off,사립,485000.0,8275415.7,8275415.7,6768993.3,8142586.8,9065564.5,9173096.2,10180000.0
15,2020,대학교,충북,건국대학교(글로컬) _분교,off,사립,485000.0,7958939.5,7958939.5,6731093.9,7958000.0,9013478.3,8982000.0,0.0
16,2020,대학교,충남,건양대학교,off,사립,252000.0,6353942.6,6353942.6,5842228.0,7100000.0,6680000.0,7240000.0,0.0
17,2020,대학교,대전,건양대학교 _제2캠퍼스,off,사립,252000.0,7199207.0,7199207.0,5710000.0,7067463.7,0.0,7240000.0,9540000.0
18,2020,사이버대학(대학),대전,건양사이버대학교,on,사립,233000.0,2433666.7,2433666.7,2432141.9,2437852.7,0.0,0.0,0.0
19,2020,대학교,경기,경기대학교,off,사립,286000.0,7283675.5,7283675.5,6444290.2,7922929.8,7974479.6,8326000.0,0.0
20,2020,대학교,서울,경기대학교 _제2캠퍼스,off,사립,286000.0,7043036.6,7043036.6,6464000.0,0.0,8326000.0,0.0,0.0
21,2020,대학교,경남,경남과학기술대학교 (폐교),off,국립,0.0,3776334.4,3776334.4,3443938.1,3735967.7,4102000.0,4014270.9,0.0
22,2020,대학교,경남,경남대학교,off,사립,140500.0,6478358.7,6478358.7,5667736.9,6515121.4,7470819.3,7500000.0,0.0
23,2020,대학교,강원,경동대학교,off,사립,405600.0,6832184.0,6832184.0,6309816.1,8056857.1,8344000.0,8048000.0,0.0
24,2020,대학교,강원,경동대학교 _제3캠퍼스,off,사립,405600.0,8173234.5,8173234.5,6333777.8,8427147.2,0.0,0.0,0.0
25,2020,대학교,경기,경동대학교 _제4캠퍼스,off,사립,405600.0,7378697.1,7378697.1,6558845.2,8036800.0,8353070.1,8179194.6,0.0
26,2020,대학교,대구,경북대학교,off,국립,0.0,4500557.9,4500557.9,3566206.1,4540020.8,4680687.7,4662000.0,8074942.7
27,2020,대학교,경남,경상국립대학교,off,국립,0.0,4089971.9,4089971.9,3274353.3,4168629.7,4302787.0,4330000.0,8312888.9
28,2020,대학교,부산,경성대학교,off,사립,200000.0,6537515.4,6537515.4,5444092.1,7147384.6,7365810.0,7489614.2,0.0
29,2020,대학교,경북,경운대학교,off,사립,280000.0,7667432.4,7667432.4,6060000.0,7810000.0,7984223.6,8106888.0,0.0
30,2020,교육대학,인천,경인교육대학교,off,국립,0.0,3189000.0,3189000.0,3189000.0,0.0,0.0,0.0,0.0
31,2020,대학교,경북,경일대학교,off,사립,280000.0,7362858.4,7362858.4,5777114.9,7660000.0,7961170.2,7660000.0,0.0
32,2020,대학교,경북,경주대학교,off,사립,296000.0,6921763.8,6921763.8,6028000.0,7591145.0,8135663.6,7956000.0,0.0
33,2020,대학교,서울,경희대학교,off,사립,474240.0,7935405.8,7935405.8,6356369.4,8537171.2,8458662.8,8580000.0,11312026.8
34,2020,사이버대학(대학),서울,경희사이버대학교,on,사립,233000.0,2800126.4,2800126.4,2801824.1,0.0,0.0,2745263.2,0.0
35,2020,대학교,대구,계명대학교,off,사립,282000.0,7178261.4,7178261.4,5984532.8,7882608.7,8554596.1,8215224.2,9850000.0
36,2020,대학교,서울,고려대학교,off,사립,517343.8,8260969.4,8260969.4,7153972.7,8668486.9,8928153.8,9680000.0,12414000.0
37,2020,대학교,세종,고려대학교(세종) _분교,off,사립,515000.0,8346516.8,8346516.8,7120000.0,8823063.3,8402000.0,9680000.0,0.0
38,2020,사이버대학(대학),서울,고려사이버대학교,on,사립,77000.0,2259973.8,2259973.8,2260280.6,0.0,0.0,2259395.1,0.0
39,2020,대학교,부산,고신대학교,off,사립,223431.2,6613329.0,6613329.0,5796922.2,6916596.8,7431849.1,0.0,9410000.0
40,2020,교육대학,충남,공주교육대학교,off,국립,0.0,3424000.0,3424000.0,3424000.0,3424000.0,3424000.0,0.0,0.0
41,2020,대학교,충남,공주대학교,off,국립,0.0,3823973.5,3823973.5,3198000.0,3856042.2,4180803.2,4230000.0,0.0
42,2020,대학교,광주,광신대학교,off,사립,169000.0,5978974.2,5978974.2,5621361.5,0.0,7072000.0,0.0,0.0
43,2020,대학교,서울,광운대학교,off,사립,495000.0,7827909.0,7827909.0,6827516.9,7498728.6,7506000.0,8532000.0,0.0
45,2020,대학교,광주,광주과학기술원,off,국립,0.0,2060000.0,2060000.0,0.0,2060000.0,0.0,2060000.0,0.0
46,2020,교육대학,광주,광주교육대학교,off,국립,0.0,3476500.0,3476500.0,3476145.6,3476432.9,3477221.5,0.0,0.0
47,2020,대학교,광주,광주대학교,off,사립,195000.0,6557899.6,6557899.6,6085930.1,6984478.3,7003479.2,6966000.0,0.0
48,2020,대학교,광주,광주여자대학교,off,사립,213000.0,6288870.9,6288870.9,5579924.0,6806883.2,6424000.0,0.0,0.0
49,2020,대학교,서울,국민대학교,off,사립,352000.0,7924202.3,7924202.3,6851604.1,7898291.5,8976652.5,8645766.9,0.0
50,2020,사이버대학(대학),경기,국제사이버대학교,on,사립,155000.0,2540833.3,2540833.3,2432203.4,0.0,3033846.2,0.0,0.0
51,2020,대학교,전북,군산대학교,off,국립,0.0,3934275.5,3934275.5,3318000.0,3892483.3,4163509.4,4238000.0,0.0
52,2020,대학교,충북,극동대학교,off,사립,195000.0,7450117.1,7450117.1,6443276.3,7642020.7,7916098.8,8088797.8,0.0
53,2020,사이버대학(대학),충남,글로벌사이버대학교,on,사립,233000.0,2444717.0,2444717.0,2440747.7,0.0,2445762.7,2520000.0,0.0
54,2020,대학교,충남,금강대학교,off,사립,273000.0,6564000.0,6564000.0,6564000.0,0.0,0.0,0.0,0.0
55,2020,대학교,경북,금오공과대학교,off,국립,0.0,3770917.1,3770917.1,3400400.0,3536400.0,0.0,3792400.0,0.0
56,2020,대학교,경북,김천대학교,off,사립,417000.0,7023471.3,7023471.3,6516104.1,7145158.5,7272000.0,7272000.0,0.0
57,2020,대학교,충남,나사렛대학교,off,사립,300000.0,7134104.0,7134104.0,6591946.3,8056310.7,7932374.1,0.0,0.0
58,2020,대학교,광주,남부대학교,off,사립,222400.0,6507056.7,6507056.7,5807176.5,6555331.4,7056000.0,7056000.0,0.0
59,2020,대학교,충남,남서울대학교,off,사립,240000.0,7835035.6,7835035.6,7033947.2,8845928.6,8498835.4,8300000.0,0.0
60,2020,대학교,경기,단국대학교,off,사립,472000.0,8014715.6,8014715.6,6897272.4,8368000.0,9081027.0,8898379.7,0.0
61,2020,대학교,충남,단국대학교 _제2캠퍼스,off,사립,472000.0,8194280.2,8194280.2,6776811.1,8695571.4,8453100.5,8828000.0,10322000.0
62,2020,대학교,경북,대구가톨릭대학교,off,사립,288000.0,7192712.4,7192712.4,5873916.0,7850668.6,8546708.1,7951407.7,9610000.0
64,2020,교육대학,대구,대구교육대학교,off,국립,0.0,3604000.0,3604000.0,3604000.0,3604000.0,3604000.0,0.0,0.0
65,2020,대학교,경북,대구대학교,off,사립,272000.0,6822456.6,6822456.6,5811872.0,7412894.2,8271928.6,8014000.0,0.0
66,2020,사이버대학(대학),경북,대구사이버대학교,on,사립,155400.0,2406839.4,2406839.4,2407482.7,2406017.7,0.0,0.0,0.0
67,2020,대학교,경북,대구예술대학교,off,사립,260000.0,8284135.2,8284135.2,0.0,0.0,8284135.2,0.0,0.0
68,2020,대학교,경북,대구한의대학교,off,사립,272000.0,7243604.3,7243604.3,5730164.3,7504610.9,7276000.0,7776000.0,9260000.0
69,2020,대학교,경북,대신대학교,off,사립,220000.0,6360344.8,6360344.8,5910000.0,0.0,7216000.0,0.0,0.0
70,2020,대학교,세종,대전가톨릭대학교,off,사립,200000.0,5760000.0,5760000.0,5760000.0,0.0,0.0,0.0,0.0
71,2020,대학교,대전,대전대학교,off,사립,308000.0,7271332.2,7271332.2,6601540.5,7529247.0,7771142.9,7885133.5,9350000.0
72,2020,대학교,대전,대전신학대학교,off,사립,240000.0,5921924.5,5921924.5,5921924.5,0.0,0.0,0.0,0.0
73,2020,대학교,경기,대진대학교,off,사립,411000.0,7173690.6,7173690.6,6146000.0,7551613.7,8118000.0,8118000.0,0.0
74,2020,대학교,서울,덕성여자대학교,off,사립,486000.0,7072002.4,7072002.4,6129497.8,8128582.3,8489308.8,8141820.9,0.0
75,2020,대학교,서울,동국대학교,off,사립,532000.0,7939150.6,7939150.6,6938000.0,8383663.5,8842857.1,9160000.0,0.0
76,2020,대학교,경북,동국대학교(경주) _분교,off,사립,465800.0,7836902.0,7836902.0,6938000.0,8382613.6,8739562.8,9136000.0,9749578.6
77,2020,대학교,서울,동덕여자대학교,off,사립,307000.0,7399429.9,7399429.9,6026000.0,7717691.3,8721750.4,0.0,0.0
78,2020,대학교,부산,동명대학교,off,사립,220000.0,6969629.9,6969629.9,5713382.9,7351475.3,7522169.5,7738000.0,0.0
79,2020,대학교,부산,동서대학교,off,사립,225000.0,6818419.8,6818419.8,5796731.5,7584000.0,7340228.3,7582400.0,0.0
80,2020,대학교,전남,동신대학교,off,사립,212000.0,6653626.3,6653626.3,5807576.9,6771126.2,6973428.6,7170000.0,8520000.0
81,2020,대학교,부산,동아대학교,off,사립,411320.0,6755433.7,6755433.7,5750880.6,6804693.9,7470080.6,7738403.3,9734000.0
82,2020,대학교,경북,동양대학교,off,사립,280000.0,7103981.7,7103981.7,5901118.1,7462000.0,8071056.9,7571969.9,0.0
83,2020,대학교,부산,동의대학교,off,사립,240000.0,6608767.9,6608767.9,5415426.5,6580971.4,7043714.3,7408000.0,8082000.0
84,2020,사이버대학(대학),서울,디지털서울문화예술대학교,on,사립,234000.0,2692032.1,2692032.1,2687311.1,0.0,2694803.7,0.0,0.0
85,2020,대학교,경기,루터대학교,off,사립,276000.0,6300000.0,6300000.0,6300000.0,0.0,0.0,0.0,0.0
86,2020,대학교,경기,명지대학교,off,사립,457000.0,9117673.4,9117673.4,0.0,8240000.0,9442516.6,9175428.2,0.0
87,2020,대학교,서울,명지대학교 _제2캠퍼스,off,사립,457000.0,6950357.9,6950357.9,6766037.8,0.0,0.0,9094000.0,0.0
88,2020,대학교,대전,목원대학교,off,사립,302000.0,7208366.2,7208366.2,6400000.0,7174305.4,7975809.7,8050000.0,0.0
89,2020,대학교,전남,목포가톨릭대학교,off,사립,192000.0,6480563.3,6480563.3,5617852.9,6812000.0,0.0,0.0,0.0
90,2020,대학교,전남,목포대학교,off,국립,0.0,3896280.5,3896280.5,3442587.8,4100496.0,4146736.8,4244000.0,0.0
91,2020,대학교,전남,목포해양대학교,off,국립,0.0,3409435.6,3409435.6,0.0,0.0,0.0,3409435.6,0.0
92,2020,대학교,대전,배재대학교,off,사립,175000.0,7131217.2,7131217.2,6443379.3,7286157.1,7986000.0,7986000.0,0.0
93,2020,대학교,충남,백석대학교,off,사립,292000.0,7798620.1,7798620.1,6960000.0,8360000.0,8977037.0,0.0,0.0
94,2020,대학교,부산,부경대학교,off,국립,0.0,4040345.0,4040345.0,3414175.5,4110923.2,4266272.7,4360108.0,0.0
95,2020,대학교,부산,부산가톨릭대학교,off,사립,213000.0,6784906.1,6784906.1,5920286.4,6973485.2,0.0,7600000.0,0.0
96,2020,교육대학,부산,부산교육대학교,off,국립,0.0,3024000.0,3024000.0,3024000.0,3024000.0,3024000.0,0.0,0.0
97,2020,대학교,부산,부산대학교,off,국립,0.0,4461975.9,4461975.9,3438558.6,4629561.9,4735441.3,4728000.0,10100000.0
98,2020,사이버대학(대학),부산,부산디지털대학교,on,사립,156000.0,2420253.2,2420253.2,2420253.2,0.0,0.0,0.0,0.0
99,2020,대학교,부산,부산외국어대학교,off,사립,216000.0,6195938.6,6195938.6,5953041.5,0.0,6810000.0,7762000.0,0.0
